Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 15:22:14 AST
This table was created on Saturday, 7 February 2026 15:22:32 AST
--------------------------------------

           Data           Time              E             ES              P              S              
          Point            sec     mole/liter     mole/liter     mole/liter     mole/liter              
              
            418      52.770995    1.00001e-06              0    0.046273463    0.053726537              
            419      52.903414    1.00001e-06              0    0.046393464    0.053606536              
            420      53.033991    1.00001e-06              0    0.046485465    0.053514535              
            421      53.165913    1.00001e-06              0    0.046595466    0.053404534              
            422      53.298378    1.00001e-06              0    0.046722467    0.053277533              
            423      53.432086    1.00001e-06              0    0.046825468    0.053174532              
            424      53.564542    1.00001e-06              0    0.046929469    0.053070531              
            425      53.697778    1.00001e-06              0     0.04703947     0.05296053              
            426      53.831591    1.00001e-06              0    0.047141471    0.052858529              
            427      53.965507    1.00001e-06              0    0.047240472    0.052759528              
            428      54.098194    1.00001e-06              0    0.047342473    0.052657527              
            429      54.231215    1.00001e-06              0    0.047448474    0.052551526              
            430      54.364426    1.00001e-06              0    0.047550476    0.052449524              
            431      54.496766    1.00001e-06              0    0.047647476    0.052352524              
            432      54.629068    1.00001e-06              0    0.047760478    0.052239522              
            433      54.762822    1.00001e-06              0    0.047868479    0.052131521              
            434      54.895042    1.00001e-06              0     0.04799348     0.05200652              
            435      55.027126    1.00001e-06              0    0.048092481    0.051907519              
            436      55.159525    1.00001e-06              0    0.048200482    0.051799518              
            437      55.291048    1.00001e-06              0    0.048308483    0.051691517              
            438      55.425295    1.00001e-06              0    0.048399484    0.051600516              
            439      55.558613    1.00001e-06              0    0.048498485    0.051501515              
            440      55.692469    1.00001e-06              0    0.048609486    0.051390514              
            441      55.825156    1.00001e-06              0    0.048725487    0.051274513              
            442      55.957224    1.00001e-06              0    0.048836488    0.051163512              
            443      56.089005    1.00001e-06              0     0.04895249     0.05104751              
            444      56.222682    1.00001e-06              0    0.049057491    0.050942509              
            445      56.358095    1.00001e-06              0    0.049168492    0.050831508              
            446      56.492227    1.00001e-06              0    0.049293493    0.050706507              
            447       56.62935    1.00001e-06              0    0.049414494    0.050585506              
            448      56.764089    1.00001e-06              0    0.049513495    0.050486505              
            449      56.898499    1.00001e-06              0    0.049612496    0.050387504              
            450       57.03356    1.00001e-06              0    0.049711497    0.050288503              
            451      57.167682    1.00001e-06              0    0.049811498    0.050188502              
            452       57.30238    1.00001e-06              0    0.049896499    0.050103501              
            453      57.437636    1.00001e-06              0      0.0500275      0.0499725              
            454      57.572366    1.00001e-06              0    0.050143501    0.049856499              
            455         57.706    1.00001e-06              0    0.050257503    0.049742497              
            456      57.839413    1.00001e-06              0    0.050366504    0.049633496              
            457      57.973734    1.00001e-06              0    0.050467505    0.049532495              
            458      58.106236    1.00001e-06              0    0.050585506    0.049414494              
            459      58.240682    1.00001e-06              0    0.050718507    0.049281493              
            460      58.374551    1.00001e-06              0    0.050825508    0.049174492              
            461      58.508856    1.00001e-06              0    0.050947509    0.049052491              
            462      58.643703    1.00001e-06              0    0.051056511    0.048943489              
            463      58.777714    1.00001e-06              0    0.051150512    0.048849488              
            464      58.912593    1.00001e-06              0    0.051271513    0.048728487              
            465      59.046795    1.00001e-06              0    0.051390514    0.048609486              
            466      59.181346    1.00001e-06              0    0.051499515    0.048500485              
            467      59.316642    1.00001e-06              0    0.051605516    0.048394484              
            468       59.45153    1.00001e-06              0    0.051720517    0.048279483              
            469      59.585377    1.00001e-06              0    0.051819518    0.048180482              
            470      59.721539    1.00001e-06              0    0.051925519    0.048074481              
            471      59.855623    1.00001e-06              0    0.052053521    0.047946479              
            472      59.992101    1.00001e-06              0    0.052178522    0.047821478              
            473      60.128004    1.00001e-06              0    0.052281523    0.047718477              
            474      60.262973    1.00001e-06              0    0.052390524    0.047609476              
            475        60.3981    1.00001e-06              0    0.052507525    0.047492475              
            476      60.534976    1.00001e-06              0    0.052622526    0.047377474              
            477      60.668114    1.00001e-06              0    0.052736527    0.047263473              
            478      60.803363    1.00001e-06              0    0.052834528    0.047165472              
            479      60.937853    1.00001e-06              0     0.05295253     0.04704747              
            480      61.072473    1.00001e-06              0    0.053066531    0.046933469              
            481      61.206109    1.00001e-06              0    0.053178532    0.046821468              
            482      61.342073    1.00001e-06              0    0.053292533    0.046707467              
            483      61.478267    1.00001e-06              0    0.053402534    0.046597466              
            484      61.613136    1.00001e-06              0    0.053516535    0.046483465              
            485      61.748059    1.00001e-06              0    0.053626536    0.046373464              
            486      61.884382    1.00001e-06              0    0.053734537    0.046265463              
            487      62.021289    1.00001e-06              0    0.053851539    0.046148461              
            488      62.155847    1.00001e-06              0     0.05395754     0.04604246              
            489      62.290953    1.00001e-06              0    0.054069541    0.045930459              
            490      62.428158    1.00001e-06              0    0.054178542    0.045821458              
            491      62.565678    1.00001e-06              0    0.054294543    0.045705457              
            492      62.700669    1.00001e-06              0    0.054393544    0.045606456              
            493      62.837276    1.00001e-06              0    0.054500545    0.045499455              
            494      62.975264    1.00001e-06              0    0.054612546    0.045387454              
            495      63.109066    1.00001e-06              0    0.054729547    0.045270453              
            496      63.243931    1.00001e-06              0    0.054851549    0.045148451              
            497      63.380162    1.00001e-06              0     0.05496155     0.04503845              
            498      63.516933    1.00001e-06              0    0.055079551    0.044920449              
            499      63.653474    1.00001e-06              0    0.055180552    0.044819448              
            500      63.792236    1.00001e-06              0    0.055291553    0.044708447              
            501      63.926425    1.00001e-06              0    0.055429554    0.044570446              
            502      64.062399    1.00001e-06              0    0.055535555    0.044464445              
            503      64.199306    1.00001e-06              0    0.055649556    0.044350444              
            504      64.336948    1.00001e-06              0    0.055756558    0.044243442              
            505      64.475467    1.00001e-06              0    0.055864559    0.044135441              
            506      64.611501    1.00001e-06              0     0.05598656     0.04401344              
            507      64.750159    1.00001e-06              0    0.056120561    0.043879439              
            508      64.885675    1.00001e-06              0    0.056238562    0.043761438              
            509      65.023381    1.00001e-06              0    0.056351564    0.043648436              
            510       65.15848    1.00001e-06              0    0.056460565    0.043539435              
            511      65.296603    1.00001e-06              0    0.056567566    0.043432434              
            512      65.431877    1.00001e-06              0    0.056666567    0.043333433              
            513      65.569186    1.00001e-06              0    0.056791568    0.043208432              
            514      65.706811    1.00001e-06              0    0.056914569    0.043085431              
            515      65.843759    1.00001e-06              0     0.05702457     0.04297543              
            516        65.9821    1.00001e-06              0    0.057130571    0.042869429              
            517      66.119258    1.00001e-06              0    0.057247572    0.042752428              
            518      66.255797    1.00001e-06              0    0.057359574    0.042640426              
            519      66.393547    1.00001e-06              0    0.057478575    0.042521425              
            520      66.531704    1.00001e-06              0    0.057586576    0.042413424              
            521      66.669299    1.00001e-06              0    0.057705577    0.042294423              
            522      66.807574    1.00001e-06              0    0.057819578    0.042180422              
            523      66.942754    1.00001e-06              0    0.057933579    0.042066421              
            524      67.081081    1.00001e-06              0     0.05803758     0.04196242              
            525       67.21946    1.00001e-06              0    0.058140581    0.041859419              
            526      67.357926    1.00001e-06              0    0.058229582    0.041770418              
            527      67.497035    1.00001e-06              0    0.058335583    0.041664417              
            528      67.637571    1.00001e-06              0    0.058451585    0.041548415              
            529      67.778424    1.00001e-06              0    0.058575586    0.041424414              
            530      67.917487    1.00001e-06              0    0.058683587    0.041316413              
            531      68.056534    1.00001e-06              0    0.058795588    0.041204412              
            532      68.194773    1.00001e-06              0    0.058921589    0.041078411              
            533      68.332315    1.00001e-06              0     0.05903359     0.04096641              
            534      68.471242    1.00001e-06              0    0.059143591    0.040856409              
            535       68.61049    1.00001e-06              0    0.059249592    0.040750408              
            536       68.74767    1.00001e-06              0    0.059357594    0.040642406              
            537      68.887345    1.00001e-06              0    0.059453595    0.040546405              
            538      69.026438    1.00001e-06              0    0.059564596    0.040435404              
            539      69.164783    1.00001e-06              0    0.059680597    0.040319403              
            540       69.30219    1.00001e-06              0    0.059785598    0.040214402              
            541      69.441366    1.00001e-06              0    0.059917599    0.040082401              
            542      69.582014    1.00001e-06              0      0.0600396      0.0399604              
            543      69.724207    1.00001e-06              0    0.060144601    0.039855399              
            544       69.86448    1.00001e-06              0    0.060250603    0.039749397              
            545      70.004183    1.00001e-06              0    0.060349603    0.039650397              
            546      70.144781    1.00001e-06              0    0.060452605    0.039547395              
            547      70.284227    1.00001e-06              0    0.060567606    0.039432394              
            548      70.424324    1.00001e-06              0    0.060675607    0.039324393              
            549      70.562753    1.00001e-06              0    0.060790608    0.039209392              
            550      70.703815    1.00001e-06              0    0.060892609    0.039107391              
            551      70.843123    1.00001e-06              0     0.06098961     0.03901039              
            552      70.984175    1.00001e-06              0    0.061095611    0.038904389              
            553      71.124879    1.00001e-06              0    0.061216612    0.038783388              
            554      71.265644    1.00001e-06              0    0.061329613    0.038670387              
            555      71.406091    1.00001e-06              0    0.061439614    0.038560386              
            556      71.545656    1.00001e-06              0    0.061542615    0.038457385              
            557      71.686035    1.00001e-06              0    0.061645616    0.038354384              
            558      71.828221    1.00001e-06              0    0.061755618    0.038244382              
            559      71.969188    1.00001e-06              0    0.061853619    0.038146381              
            560      72.110165    1.00001e-06              0     0.06196962     0.03803038              
            561      72.250932    1.00001e-06              0    0.062081621    0.037918379              
            562      72.392189    1.00001e-06              0    0.062187622    0.037812378              
            563      72.533074    1.00001e-06              0    0.062316623    0.037683377              
            564      72.674317    1.00001e-06              0    0.062455625    0.037544375              
            565       72.81668    1.00001e-06              0    0.062557626    0.037442374              
            566      72.958947    1.00001e-06              0    0.062680627    0.037319373              
            567      73.103233    1.00001e-06              0    0.062789628    0.037210372              
            568      73.245015    1.00001e-06              0    0.062895629    0.037104371              
            569      73.386966    1.00001e-06              0     0.06301563     0.03698437              
            570      73.530255    1.00001e-06              0    0.063130631    0.036869369              
            571      73.672038    1.00001e-06              0    0.063260633    0.036739367              
            572      73.814809    1.00001e-06              0    0.063365634    0.036634366              
            573      73.956656    1.00001e-06              0    0.063488635    0.036511365              
            574      74.099954    1.00001e-06              0    0.063604636    0.036395364              
            575      74.240346    1.00001e-06              0    0.063728637    0.036271363              
            576      74.383386    1.00001e-06              0    0.063842638    0.036157362              
            577      74.527849    1.00001e-06              0     0.06395764     0.03604236              
            578      74.672033    1.00001e-06              0    0.064056641    0.035943359              
            579      74.816197    1.00001e-06              0    0.064160642    0.035839358              
            580      74.958271    1.00001e-06              0    0.064271643    0.035728357              
            581      75.103288    1.00001e-06              0    0.064381644    0.035618356              
            582      75.248052    1.00001e-06              0    0.064485645    0.035514355              
            583      75.390813    1.00001e-06              0    0.064609646    0.035390354              
            584      75.533342    1.00001e-06              0    0.064713647    0.035286353              
            585      75.675396    1.00001e-06              0    0.064843648    0.035156352              
            586      75.817395    1.00001e-06              0     0.06495665     0.03504335              
            587      75.959605    1.00001e-06              0    0.065065651    0.034934349              
            588      76.101537    1.00001e-06              0    0.065180652    0.034819348              
            589      76.243948    1.00001e-06              0    0.065295653    0.034704347              
            590      76.389086    1.00001e-06              0    0.065412654    0.034587346              
            591      76.534112    1.00001e-06              0    0.065525655    0.034474345              
            592      76.677395    1.00001e-06              0    0.065633656    0.034366344              
            593      76.820775    1.00001e-06              0    0.065744657    0.034255343              
            594      76.964463    1.00001e-06              0    0.065870659    0.034129341              
            595      77.108649    1.00001e-06              0     0.06597666     0.03402334              
            596      77.252598    1.00001e-06              0    0.066090661    0.033909339              
            597      77.397143    1.00001e-06              0    0.066209662    0.033790338              
            598       77.54112    1.00001e-06              0    0.066328663    0.033671337              
            599        77.6844    1.00001e-06              0    0.066415664    0.033584336              
            600      77.830853    1.00001e-06              0    0.066518665    0.033481335              
            601      77.976409    1.00001e-06              0    0.066650666    0.033349333              
            602      78.121392    1.00001e-06              0    0.066756668    0.033243332              
            603       78.26474    1.00001e-06              0    0.066848668    0.033151332              
            604      78.408801    1.00001e-06              0     0.06696267     0.03303733              
            605      78.555463    1.00001e-06              0    0.067082671    0.032917329              
            606      78.700537    1.00001e-06              0    0.067199672    0.032800328              
            607      78.847134    1.00001e-06              0    0.067304673    0.032695327              
            608      78.992076    1.00001e-06              0    0.067422674    0.032577326              
            609      79.138258    1.00001e-06              0    0.067519675    0.032480325              
            610      79.282924    1.00001e-06              0    0.067653677    0.032346323              
            611      79.427445    1.00001e-06              0    0.067760678    0.032239322              
            612      79.574755    1.00001e-06              0    0.067860679    0.032139321              
            613      79.722789    1.00001e-06              0     0.06797468     0.03202532              
            614      79.869107    1.00001e-06              0    0.068095681    0.031904319              
            615       80.01746    1.00001e-06              0    0.068199682    0.031800318              
            616      80.162915    1.00001e-06              0    0.068300683    0.031699317              
            617      80.309421    1.00001e-06              0    0.068409684    0.031590316              
            618       80.45634    1.00001e-06              0    0.068492685    0.031507315              
            619       80.60271    1.00001e-06              0    0.068586686    0.031413314              
            620      80.751243    1.00001e-06              0    0.068707687    0.031292313              
            621      80.898166    1.00001e-06              0    0.068839688    0.031160312              
            622      81.046257    1.00001e-06              0    0.068946689    0.031053311              
            623      81.194709    1.00001e-06              0    0.069057691    0.030942309              
            624       81.34142    1.00001e-06              0    0.069155692    0.030844308              
            625      81.491516    1.00001e-06              0    0.069255693    0.030744307              
            626      81.640779    1.00001e-06              0    0.069378694    0.030621306              
            627      81.787639    1.00001e-06              0    0.069488695    0.030511305              
            628      81.935816    1.00001e-06              0    0.069589696    0.030410304              
            629      82.083955    1.00001e-06              0    0.069700697    0.030299303              
            630      82.231161    1.00001e-06              0    0.069813698    0.030186302              
            631      82.376636    1.00001e-06              0    0.069929699    0.030070301              
            632      82.528506    1.00001e-06              0      0.0700297      0.0299703              
            633      82.678631    1.00001e-06              0    0.070134701    0.029865299              
            634      82.826108    1.00001e-06              0    0.070238702    0.029761298              
            635      82.975833    1.00001e-06              0    0.070329703    0.029670297              
            636      83.125261    1.00001e-06              0    0.070443704    0.029556296              
            637      83.275167    1.00001e-06              0    0.070545705    0.029454295              
            638      83.424148    1.00001e-06              0    0.070645706    0.029354294              
            639      83.572314    1.00001e-06              0    0.070749707    0.029250293              
            640      83.723912    1.00001e-06              0    0.070872709    0.029127291              
            641       83.87356    1.00001e-06              0     0.07099071     0.02900929              
            642      84.024229    1.00001e-06              0    0.071098711    0.028901289              
            643       84.17432    1.00001e-06              0    0.071223712    0.028776288              
            644      84.325258    1.00001e-06              0    0.071337713    0.028662287              
            645      84.475389    1.00001e-06              0    0.071452715    0.028547285              
            646      84.627431    1.00001e-06              0    0.071571716    0.028428284              
            647      84.776573    1.00001e-06              0    0.071682717    0.028317283              
            648      84.928804    1.00001e-06              0    0.071808718    0.028191282              
            649      85.079235    1.00001e-06              0    0.071900719    0.028099281              
            650      85.231376    1.00001e-06              0     0.07202072     0.02797928              
            651      85.383148    1.00001e-06              0    0.072116721    0.027883279              
            652      85.535296    1.00001e-06              0    0.072224722    0.027775278              
            653      85.685649    1.00001e-06              0    0.072342723    0.027657277              
            654      85.837551    1.00001e-06              0    0.072458725    0.027541275              
            655      85.988061    1.00001e-06              0    0.072565726    0.027434274              
            656      86.140554    1.00001e-06              0    0.072694727    0.027305273              
            657      86.293259    1.00001e-06              0    0.072809728    0.027190272              
            658      86.447021    1.00001e-06              0    0.072916729    0.027083271              
            659       86.59847    1.00001e-06              0     0.07302073     0.02697927              
            660      86.751296    1.00001e-06              0    0.073130731    0.026869269              
            661      86.905042    1.00001e-06              0    0.073249732    0.026750268              
            662       87.05855    1.00001e-06              0    0.073352734    0.026647266              
            663      87.212675    1.00001e-06              0    0.073472735    0.026527265              
            664      87.366578    1.00001e-06              0    0.073582736    0.026417264              
            665      87.519673    1.00001e-06              0    0.073688737    0.026311263              
            666      87.673584    1.00001e-06              0    0.073810738    0.026189262              
            667      87.829701    1.00001e-06              0    0.073918739    0.026081261              
            668      87.984154    1.00001e-06              0     0.07403374     0.02596626              
            669      88.137429    1.00001e-06              0    0.074137741    0.025862259              
            670      88.292693    1.00001e-06              0    0.074239742    0.025760258              
            671      88.445635    1.00001e-06              0    0.074344743    0.025655257              
            672      88.602711    1.00001e-06              0    0.074464745    0.025535255              
            673      88.756855    1.00001e-06              0    0.074577746    0.025422254              
            674      88.910857    1.00001e-06              0    0.074687747    0.025312253              
            675      89.066541    1.00001e-06              0    0.074809748    0.025190252              
            676      89.222648    1.00001e-06              0    0.074920749    0.025079251              
            677      89.378433    1.00001e-06              0     0.07504475     0.02495525              
            678      89.536042    1.00001e-06              0    0.075169752    0.024830248              
            679      89.692254    1.00001e-06              0    0.075278753    0.024721247              
            680      89.849309    1.00001e-06              0    0.075393754    0.024606246              
            681      90.006981    1.00001e-06              0    0.075505755    0.024494245              
            682      90.166072    1.00001e-06              0    0.075610756    0.024389244              
            683      90.323867    1.00001e-06              0    0.075704757    0.024295243              
            684      90.481147    1.00001e-06              0    0.075819758    0.024180242              
            685      90.637606    1.00001e-06              0     0.07595376     0.02404624              
            686      90.793554    1.00001e-06              0    0.076074761    0.023925239              
            687      90.950539    1.00001e-06              0    0.076186762    0.023813238              
            688      91.109438    1.00001e-06              0    0.076297763    0.023702237              
            689      91.269154    1.00001e-06              0    0.076393764    0.023606236              
            690      91.429337    1.00001e-06              0    0.076493765    0.023506235              
            691      91.588332    1.00001e-06              0    0.076617766    0.023382234              
            692      91.747581    1.00001e-06              0    0.076721767    0.023278233              
            693      91.907331    1.00001e-06              0    0.076842768    0.023157232              
            694      92.067642    1.00001e-06              0     0.07696377     0.02303623              
            695      92.227921    1.00001e-06              0    0.077097771    0.022902229              
            696      92.387927    1.00001e-06              0    0.077188772    0.022811228              
            697      92.548246    1.00001e-06              0    0.077305773    0.022694227              
            698      92.709604    1.00001e-06              0    0.077416774    0.022583226              
            699      92.869303    1.00001e-06              0    0.077548775    0.022451225              
            700      93.031839    1.00001e-06              0    0.077663777    0.022336223              
            701      93.193116    1.00001e-06              0    0.077778778    0.022221222              
            702      93.355304    1.00001e-06              0    0.077896779    0.022103221              
            703      93.516987    1.00001e-06              0     0.07802178     0.02197822              
            704       93.67949    1.00001e-06              0    0.078152782    0.021847218              
            705      93.842697    1.00001e-06              0    0.078282783    0.021717217              
            706      94.007025    1.00001e-06              0    0.078402784    0.021597216              
            707      94.170246    1.00001e-06              0    0.078518785    0.021481215              
            708      94.334075    1.00001e-06              0    0.078634786    0.021365214              
            709      94.500399    1.00001e-06              0    0.078748787    0.021251213              
            710      94.663763    1.00001e-06              0    0.078852789    0.021147211              
            711      94.828208    1.00001e-06              0    0.078928789    0.021071211              
            712      94.997118    1.00001e-06              0     0.07904579     0.02095421              
            713      95.161405    1.00001e-06              0    0.079142791    0.020857209              
            714      95.327717    1.00001e-06              0    0.079241792    0.020758208              
            715      95.492937    1.00001e-06              0    0.079348793    0.020651207              
            716      95.658725    1.00001e-06              0    0.079458795    0.020541205              
            717      95.824243    1.00001e-06              0    0.079570796    0.020429204              
            718      95.990651    1.00001e-06              0    0.079682797    0.020317203              
            719      96.157103    1.00001e-06              0    0.079805798    0.020194202              
            720      96.323853    1.00001e-06              0    0.079922799    0.020077201              
            721      96.491703    1.00001e-06              0      0.0800188      0.0199812              
            722      96.659629    1.00001e-06              0    0.080133801    0.019866199              
            723      96.829327    1.00001e-06              0    0.080231802    0.019768198              
            724      97.000079    1.00001e-06              0    0.080325803    0.019674197              
            725       97.16612    1.00001e-06              0    0.080441804    0.019558196              
            726      97.334738    1.00001e-06              0    0.080549805    0.019450195              
            727      97.502369    1.00001e-06              0    0.080681807    0.019318193              
            728      97.672304    1.00001e-06              0    0.080782808    0.019217192              
            729      97.844082    1.00001e-06              0    0.080888809    0.019111191              
            730      98.015383    1.00001e-06              0     0.08101481     0.01898519              
            731      98.186073    1.00001e-06              0    0.081114811    0.018885189              
            732      98.356903    1.00001e-06              0    0.081216812    0.018783188              
            733      98.525579    1.00001e-06              0    0.081331813    0.018668187              
            734      98.697113    1.00001e-06              0    0.081430814    0.018569186              
            735      98.867455    1.00001e-06              0    0.081539815    0.018460185              
            736       99.04024    1.00001e-06              0    0.081655817    0.018344183              
            737      99.215456    1.00001e-06              0    0.081781818    0.018218182              
            738      99.388898    1.00001e-06              0    0.081909819    0.018090181              
            739      99.562409    1.00001e-06              0     0.08202282     0.01797718              
            740      99.738047    1.00001e-06              0    0.082143821    0.017856179              
            741      99.912601    1.00001e-06              0    0.082239822    0.017760178              
            742      100.08574    1.00001e-06              0    0.082341823    0.017658177              
            743      100.26093    1.00001e-06              0    0.082470825    0.017529175              
            744      100.43794    1.00001e-06              0    0.082580826    0.017419174              
            745       100.6149    1.00001e-06              0    0.082701827    0.017298173              
            746      100.79409    1.00001e-06              0    0.082805828    0.017194172              
            747      100.97231    1.00001e-06              0    0.082913829    0.017086171              
            748      101.14868    1.00001e-06              0     0.08302783     0.01697217              
            749      101.32578    1.00001e-06              0    0.083143831    0.016856169              
            750      101.50573    1.00001e-06              0    0.083249832    0.016750167              
            751      101.68367    1.00001e-06              0    0.083370834    0.016629166              
            752      101.86302    1.00001e-06              0    0.083482835    0.016517165              
            753      102.04341    1.00001e-06              0    0.083597836    0.016402164              
            754      102.22273    1.00001e-06              0    0.083705837    0.016294163              
            755       102.4022    1.00001e-06              0    0.083796838    0.016203162              
            756      102.58323    1.00001e-06              0    0.083913839    0.016086161              
            757      102.76532    1.00001e-06              0     0.08404884     0.01595116              
            758      102.94791    1.00001e-06              0    0.084159842    0.015840158              
            759       103.1317    1.00001e-06              0    0.084284843    0.015715157              
            760      103.31423    1.00001e-06              0    0.084404844    0.015595156              
            761       103.4971    1.00001e-06              0    0.084517845    0.015482155              
            762      103.68193    1.00001e-06              0    0.084624846    0.015375154              
            763      103.86662    1.00001e-06              0    0.084743847    0.015256153              
            764      104.05367    1.00001e-06              0    0.084865849    0.015134151              
            765      104.23933    1.00001e-06              0     0.08498685     0.01501315              
            766      104.42441    1.00001e-06              0    0.085099851    0.014900149              
            767      104.61099    1.00001e-06              0    0.085203852    0.014796148              
            768      104.79932    1.00001e-06              0    0.085300853    0.014699147              
            769      104.98847    1.00001e-06              0    0.085407854    0.014592146              
            770      105.17789    1.00001e-06              0    0.085509855    0.014490145              
            771      105.36793    1.00001e-06              0    0.085631856    0.014368144              
            772      105.56039    1.00001e-06              0    0.085734857    0.014265143              
            773      105.75033    1.00001e-06              0    0.085843858    0.014156142              
            774      105.94231    1.00001e-06              0     0.08595186     0.01404814              
            775      106.13598    1.00001e-06              0    0.086051861    0.013948139              
            776      106.32844    1.00001e-06              0    0.086156862    0.013843138              
            777      106.51887    1.00001e-06              0    0.086276863    0.013723137              
            778      106.71197    1.00001e-06              0    0.086385864    0.013614136              
            779      106.90498    1.00001e-06              0    0.086509865    0.013490135              
            780      107.09955    1.00001e-06              0    0.086643866    0.013356134              
            781      107.29566    1.00001e-06              0    0.086744867    0.013255133              
            782       107.4916    1.00001e-06              0    0.086854869    0.013145131              
            783      107.68577    1.00001e-06              0     0.08696687     0.01303313              
            784      107.88311    1.00001e-06              0    0.087071871    0.012928129              
            785      108.08242    1.00001e-06              0    0.087164872    0.012835128              
            786      108.27959    1.00001e-06              0    0.087272873    0.012727127              
            787       108.4799    1.00001e-06              0    0.087394874    0.012605126              
            788      108.68026    1.00001e-06              0    0.087509875    0.012490125              
            789      108.87985    1.00001e-06              0    0.087616876    0.012383124              
            790      109.08175    1.00001e-06              0    0.087731877    0.012268123              
            791      109.28533    1.00001e-06              0    0.087851879    0.012148121              
            792      109.48864    1.00001e-06              0    0.087949879    0.012050121              
            793      109.69372    1.00001e-06              0    0.088064881    0.011935119              
            794      109.90174    1.00001e-06              0    0.088179882    0.011820118              
            795      110.10626    1.00001e-06              0    0.088280883    0.011719117              
            796      110.31551    1.00001e-06              0    0.088397884    0.011602116              
            797       110.5257    1.00001e-06              0    0.088513885    0.011486115              
            798      110.73695    1.00001e-06              0    0.088626886    0.011373114              
            799      110.94897    1.00001e-06              0    0.088749887    0.011250112              
            800      111.16014    1.00001e-06              0    0.088844888    0.011155112              
            801      111.37361    1.00001e-06              0     0.08895189     0.01104811              
            802      111.58851    1.00001e-06              0    0.089067891    0.010932109              
            803      111.80279    1.00001e-06              0    0.089189892    0.010810108              
            804      112.02038    1.00001e-06              0    0.089296893    0.010703107              
            805      112.23719    1.00001e-06              0    0.089406894    0.010593106              
            806      112.45819    1.00001e-06              0    0.089516895    0.010483105              
            807      112.67737    1.00001e-06              0    0.089611896    0.010388104              
            808      112.89723    1.00001e-06              0    0.089706897    0.010293103              
            809      113.11878    1.00001e-06              0    0.089839898    0.010160102              
            810      113.34298    1.00001e-06              0      0.0899589      0.0100411              
            811      113.56837    1.00001e-06              0    0.090072901   0.0099270993              
            812      113.79213    1.00001e-06              0    0.090173902   0.0098260983              
            813      114.01843    1.00001e-06              0    0.090293903   0.0097060971              
            814      114.24639    1.00001e-06              0    0.090413904   0.0095860959              
            815      114.47684    1.00001e-06              0    0.090513905   0.0094860949              
            816      114.70865    1.00001e-06              0    0.090629906   0.0093700937              
            817      114.94268    1.00001e-06              0    0.090758908   0.0092410924              
            818      115.17592    1.00001e-06              0    0.090877909   0.0091220912              
            819      115.41093    1.00001e-06              0     0.09098691   0.0090130901              
            820      115.64585    1.00001e-06              0    0.091094911   0.0089050891              
            821      115.88708    1.00001e-06              0    0.091212912   0.0087870879              
            822      116.12895    1.00001e-06              0    0.091316913   0.0086830868              
            823      116.36759    1.00001e-06              0    0.091442914   0.0085570856              
            824      116.61325    1.00001e-06              0    0.091531915   0.0084680847              
            825      116.86109    1.00001e-06              0    0.091648916   0.0083510835              
            826      117.10924    1.00001e-06              0    0.091749917   0.0082500825              
            827      117.35659    1.00001e-06              0    0.091859919   0.0081400814              
            828      117.60822    1.00001e-06              0     0.09195892   0.0080410804              
            829      117.85861    1.00001e-06              0     0.09204192   0.0079580796              
            830      118.11436    1.00001e-06              0    0.092136921   0.0078630786              
            831      118.36979    1.00001e-06              0    0.092265923   0.0077340773              
            832      118.62567    1.00001e-06              0    0.092378924   0.0076210762              
            833      118.88651    1.00001e-06              0    0.092493925   0.0075060751              
            834      119.14796    1.00001e-06              0    0.092608926   0.0073910739              
            835      119.41286    1.00001e-06              0    0.092700927    0.007299073              
            836      119.68069    1.00001e-06              0    0.092813928   0.0071860719              
            837      119.94973    1.00001e-06              0    0.092924929   0.0070750707              
            838      120.22469    1.00001e-06              0     0.09304793   0.0069520695              
            839      120.49902    1.00001e-06              0    0.093157932   0.0068420684              
            840      120.77615    1.00001e-06              0    0.093261933   0.0067380674              
            841      121.05808    1.00001e-06              0    0.093373934   0.0066260663              
            842      121.34114    1.00001e-06              0    0.093472935   0.0065270653              
            843      121.62733    1.00001e-06              0    0.093578936   0.0064210642              
            844       121.9138    1.00001e-06              0    0.093691937   0.0063080631              
            845      122.20623    1.00001e-06              0    0.093808938   0.0061910619              
            846      122.50404    1.00001e-06              0    0.093941939   0.0060580606              
            847      122.80477    1.00001e-06              0     0.09403694   0.0059630596              
            848      123.10414    1.00001e-06              0    0.094145941   0.0058540585              
            849      123.41222    1.00001e-06              0    0.094246942   0.0057530575              
            850       123.7216    1.00001e-06              0    0.094367944   0.0056320563              
            851      124.03602    1.00001e-06              0    0.094464945   0.0055350553              
            852      124.35321    1.00001e-06              0    0.094561946   0.0054380544              
            853      124.67405    1.00001e-06              0    0.094654947   0.0053450534              
            854      125.00002    1.00001e-06              0    0.094775948   0.0052240522              
            855      125.32774    1.00001e-06              0    0.094894949   0.0051050511              
            856      125.66354    1.00001e-06              0     0.09501595   0.0049840498              
            857       126.0058    1.00001e-06              0    0.095118951   0.0048810488              
            858      126.35194    1.00001e-06              0    0.095229952   0.0047700477              
            859      126.70146    1.00001e-06              0    0.095341953   0.0046580466              
            860      127.05371    1.00001e-06              0    0.095448954   0.0045510455              
            861      127.41456    1.00001e-06              0    0.095553956   0.0044460445              
